zipcode,brnd_name,brnd_total_days,brnd_total_cost,brnd_avg_cost,gen_name,gen_total_day,gen_total_cost,gen_avg_cost,percent_brand,lat,lon
46952,Humira Pen,728,149508.72,205.37,Adalimumab,0,0,N/A,100.0,40.58119,-85.66324
28144,Humira Pen,1570,401684.21,255.85,Adalimumab,0,0,N/A,100.0,35.679639,-80.46645
08619,Humira Pen,336,70017.84,208.39,Adalimumab,0,0,N/A,100.0,40.240558,-74.69588
22906,Humira Pen,2604,744460.16,285.89,Adalimumab,0,0,N/A,100.0,38.040101,-78.485066
32763,Humira Pen,672,142515.6,212.08,Adalimumab,0,0,N/A,100.0,28.945857,-81.30512
66606,Humira Pen,3486,830326.48,238.19,Adalimumab,0,0,N/A,100.0,39.058177,-95.71088
80026,Humira Pen,308,63824.42,207.22,Adalimumab,0,0,N/A,100.0,40.002156,-105.10036
74701,Humira Pen,2246,453006.68,201.69,Adalimumab,0,0,N/A,100.0,34.009209,-96.38612
84145,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,40.668068,-111.908297
94547,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,38.005122,-122.25784
97401,Humira Pen,2242,469375.0,209.36,Adalimumab,0,0,N/A,100.0,44.06092,-123.08275
14127,Humira Pen,4004,860134.98,214.82,Adalimumab,0,0,N/A,100.0,42.759917,-78.75294
73104,Humira Pen,2821,733496.22,260.01,Adalimumab,0,0,N/A,100.0,35.47596,-97.50586
01655,Humira Pen,1290,298447.04,231.35,Adalimumab,0,0,N/A,100.0,42.364807,-71.896868
79912,Humira Pen,1536,406979.73,264.96,Adalimumab,0,0,N/A,100.0,31.848055,-106.54487
75284,Humira Pen,14167,3276345.85,231.27,Adalimumab,0,0,N/A,100.0,32.767268,-96.777626
83704,Humira Pen,364,71951.62,197.67,Adalimumab,0,0,N/A,100.0,43.63123,-116.28716
44145,Humira Pen,1064,368859.3,346.67,Adalimumab,0,0,N/A,100.0,41.454439,-81.92865
17201,Humira Pen,1372,276407.46,201.46,Adalimumab,0,0,N/A,100.0,39.931123,-77.66139
02119,Humira Pen,1454,332665.65,228.79,Adalimumab,0,0,N/A,100.0,42.324511,-71.08455
61107,Humira Pen,980,216779.93,221.2,Adalimumab,0,0,N/A,100.0,42.280019,-89.03347
47731,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,37.997128,-87.574963
53045,Humira Pen,756,158289.74,209.38,Adalimumab,0,0,N/A,100.0,43.055315,-88.1503
26101,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,39.265408,-81.53706
92037,Humira Pen,3026,610243.92,201.67,Adalimumab,0,0,N/A,100.0,32.838761,-117.26159
43701,Humira Pen,1886,391862.35,207.77,Adalimumab,0,0,N/A,100.0,39.949377,-82.00492
92352,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,34.25629,-117.19132
10509,Humira Pen,898,171181.23,190.62,Adalimumab,0,0,N/A,100.0,41.41362,-73.59556
36305,Humira Pen,4170,1047885.97,251.29,Adalimumab,0,0,N/A,100.0,31.214832,-85.47402
06401,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,41.34269,-73.07446
28801,Humira Pen,728,153368.54,210.67,Adalimumab,0,0,N/A,100.0,35.595661,-82.55632
30096,Humira Pen,1814,302229.82,166.61,Adalimumab,0,0,N/A,100.0,33.979401,-84.15118
22902,Humira Pen,420,87522.3,208.39,Adalimumab,0,0,N/A,100.0,38.00847,-78.47803
33437,Humira Pen,4474,901932.73,201.59,Adalimumab,0,0,N/A,100.0,26.522249,-80.15031
46260,Humira Pen,4710,1117078.03,237.17,Adalimumab,0,0,N/A,100.0,39.898107,-86.18232
40295,Humira Pen,5404,1375114.94,254.46,Adalimumab,0,0,N/A,100.0,38.188962,-85.676819
85032,Humira Pen,5292,1285806.5,242.97,Adalimumab,0,0,N/A,100.0,33.62414,-112.00416
93130,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,34.262834,-119.848555
24018,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,37.229786,-80.02477
87111,Humira Pen,672,134858.34,200.68,Adalimumab,0,0,N/A,100.0,35.135303,-106.52223
63110,Humira Pen,9802,2335879.01,238.31,Adalimumab,0,0,N/A,100.0,38.622601,-90.26182
23225,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,37.51918,-77.49851
92809,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,N/A,N/A
77450,Humira Pen,1400,285514.58,203.94,Adalimumab,0,0,N/A,100.0,29.758799,-95.74751
11235,Humira Pen,1148,300253.59,261.54,Adalimumab,0,0,N/A,100.0,40.583803,-73.95019
91343,Humira Pen,1736,361521.83,208.25,Adalimumab,0,0,N/A,100.0,34.239503,-118.48224
33870,Humira Pen,1904,430125.9,225.91,Adalimumab,0,0,N/A,100.0,27.483817,-81.42131
34769,Humira Pen,1008,211583.62,209.9,Adalimumab,0,0,N/A,100.0,28.24934,-81.28749
74454,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,35.867529,-95.52647
55432,Humira Pen,364,67400.45,185.17,Adalimumab,0,0,N/A,100.0,45.095674,-93.25336
30033,Humira Pen,2502,592891.91,236.97,Adalimumab,0,0,N/A,100.0,33.811354,-84.28335
34209,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,27.488866,-82.62737
43017,Humira Pen,869,181138.22,208.44,Adalimumab,0,0,N/A,100.0,40.109478,-83.12713
50702,Humira Pen,364,77297.48,212.36,Adalimumab,0,0,N/A,100.0,42.475886,-92.33578
67502,Humira Pen,1428,290665.42,203.55,Adalimumab,0,0,N/A,100.0,38.094945,-97.929
35209,Humira Pen,4116,991250.51,240.83,Adalimumab,0,0,N/A,100.0,33.468306,-86.80814
19401,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,40.123708,-75.33843
80112,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,39.579454,-104.88288
97339,Humira Pen,1572,310927.8,197.79,Adalimumab,0,0,N/A,100.0,44.49893,-123.445033
33509,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,28.119579,-82.451959
49503,Humira Pen,12599,2711888.73,215.25,Adalimumab,0,0,N/A,100.0,42.964176,-85.65885
17837,Humira Pen,1456,382984.86,263.04,Adalimumab,0,0,N/A,100.0,40.965348,-76.9139
85308,Humira Pen,1092,291218.02,266.68,Adalimumab,0,0,N/A,100.0,33.657722,-112.17825
46219,Humira Pen,11467,3388982.74,295.54,Adalimumab,0,0,N/A,100.0,39.78001,-86.04889
72401,Humira Pen,1484,309068.31,208.27,Adalimumab,0,0,N/A,100.0,35.844795,-90.68443
60611,Humira Pen,4430,907588.99,204.87,Adalimumab,0,0,N/A,100.0,41.904667,-87.62504
34684,Humira Pen,1738,458470.31,263.79,Adalimumab,0,0,N/A,100.0,28.081325,-82.72751
17901,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,40.68514,-76.2139
28260,Humira Pen,5705,1462414.4,256.34,Adalimumab,0,0,N/A,100.0,35.26002,-80.804151
44281,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,41.037664,-81.73368
33009,Humira Pen,672,142591.9,212.19,Adalimumab,0,0,N/A,100.0,25.987068999999998,-80.15004
55905,Humira Pen,8511,2053538.43,241.28,Adalimumab,0,0,N/A,100.0,44.022513,-92.466826
47304,Humira Pen,2072,424418.54,204.84,Adalimumab,0,0,N/A,100.0,40.215398,-85.43636
64055,Humira Pen,588,120721.23,205.31,Adalimumab,0,0,N/A,100.0,39.053255,-94.4061
11598,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,40.633103,-73.71404
00901,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,18.465426,-66.10786
28275,Humira Pen,20936,5647333.29,269.74,Adalimumab,0,0,N/A,100.0,35.26002,-80.804151
33162,Humira Pen,336,68983.56,205.31,Adalimumab,0,0,N/A,100.0,25.929571,-80.17839
92260,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,33.715672,-116.38496
66109,Humira Pen,336,70463.52,209.71,Adalimumab,0,0,N/A,100.0,39.156275,-94.80033
92602,Humira Pen,364,74732.19,205.31,Adalimumab,0,0,N/A,100.0,33.73297,-117.76932
78730,Humira Pen,1120,275889.77,246.33,Adalimumab,0,0,N/A,100.0,30.359935,-97.83125
10314,Humira Pen,4918,1088657.65,221.36,Adalimumab,0,0,N/A,100.0,40.606337,-74.14513
31419,Humira Pen,3042,764402.74,251.28,Adalimumab,0,0,N/A,100.0,31.986249,-81.20259
44130,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,41.378051,-81.77945
97208,Humira Pen,7076,1545162.84,218.37,Adalimumab,0,0,N/A,100.0,45.532165,-122.564824
37660,Humira Pen,2492,585188.29,234.83,Adalimumab,0,0,N/A,100.0,36.547133,-82.55408
75417,Humira Pen,308,64555.26,209.59,Adalimumab,0,0,N/A,100.0,33.462828,-95.193
20735,Humira Pen,1456,298996.8,205.35,Adalimumab,0,0,N/A,100.0,38.753264,-76.89913
76902,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,31.39577,-100.68959
98607,Humira Pen,1519,227622.59,149.85,Adalimumab,0,0,N/A,100.0,45.60916,-122.40547
06438,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,41.45307,-72.50345
33542,Humira Pen,1680,491058.75,292.3,Adalimumab,0,0,N/A,100.0,28.238489,-82.181913
63080,Humira Pen,308,77495.91,251.61,Adalimumab,0,0,N/A,100.0,38.200244,-91.14089
77802,Humira Pen,1036,217722.13,210.16,Adalimumab,0,0,N/A,100.0,30.655348,-96.34056
60605,Humira Pen,1376,282368.08,205.21,Adalimumab,0,0,N/A,100.0,41.860019,-87.6187
27205,Humira Pen,364,151861.94,417.2,Adalimumab,0,0,N/A,100.0,35.665973,-79.832161
63156,Humira Pen,700,143586.33,205.12,Adalimumab,0,0,N/A,100.0,38.6531,-90.243462
34202,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,27.434755,-82.40211
92607,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,33.640302,-117.769442
37174,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,35.73062,-86.91144
33196,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,25.650232,-80.45925
32751,Humira Pen,3944,889261.37,225.47,Adalimumab,0,0,N/A,100.0,28.628359,-81.35942
87701,Humira Pen,454,103112.28,227.12,Adalimumab,0,0,N/A,100.0,35.594103,-105.08142
48313,Humira Pen,1743,336796.66,193.23,Adalimumab,0,0,N/A,100.0,42.598734,-82.99938
95661,Humira Pen,2288,356600.57,155.86,Adalimumab,0,0,N/A,100.0,38.731976,-121.2531
92020,Humira Pen,1669,345091.79,206.77,Adalimumab,0,0,N/A,100.0,32.7991,-116.97334
48108,Humira Pen,22312,5780725.96,259.09,Adalimumab,0,0,N/A,100.0,42.232807,-83.72671
48603,Humira Pen,2856,576161.78,201.74,Adalimumab,0,0,N/A,100.0,43.441975,-84.01177
30523,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,34.700311,-83.51879
44131,Humira Pen,14440,3387851.5,234.62,Adalimumab,0,0,N/A,100.0,41.391753,-81.65816
75069,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,33.195073,-96.60363
53215,Humira Pen,1484,306040.22,206.23,Adalimumab,0,0,N/A,100.0,42.999364,-87.94343
54220,Humira Pen,7468,1994185.54,267.03,Adalimumab,0,0,N/A,100.0,44.096194,-87.68919
92123,Humira Pen,392,81514.47,207.95,Adalimumab,0,0,N/A,100.0,32.803799,-117.13595
90048,Humira Pen,3152,541575.2,171.82,Adalimumab,0,0,N/A,100.0,34.073759,-118.37376
19140,Humira Pen,2088,484315.95,231.95,Adalimumab,0,0,N/A,100.0,40.012212,-75.14503
48334,Humira Pen,2336,537446.04,230.07,Adalimumab,0,0,N/A,100.0,42.5065,-83.35363
49684,Humira Pen,4564,968326.4,212.17,Adalimumab,0,0,N/A,100.0,44.74136,-85.67316
04901,Humira Pen,1208,319213.04,264.25,Adalimumab,0,0,N/A,100.0,44.554965,-69.61297
17822,Humira Pen,43210,9595793.07,222.07,Adalimumab,0,0,N/A,100.0,40.967437,-76.604896
92807,Humira Pen,6541,1203874.97,184.05,Adalimumab,0,0,N/A,100.0,33.850515,-117.79113
95531,Humira Pen,840,174742.09,208.03,Adalimumab,0,0,N/A,100.0,41.782681,-124.16703
10021,Humira Pen,6600,1624172.65,246.09,Adalimumab,0,0,N/A,100.0,40.76842,-73.96045
20186,Humira Pen,1724,549492.39,318.73,Adalimumab,0,0,N/A,100.0,38.707135,-77.8145
30319,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,33.872053,-84.33611
39564,Humira Pen,834,180547.81,216.48,Adalimumab,0,0,N/A,100.0,30.403286,-88.77565
17015,Humira Pen,680,189861.04,279.21,Adalimumab,0,0,N/A,100.0,40.238207,-76.511942
34747,Humira Pen,728,138008.26,189.57,Adalimumab,0,0,N/A,100.0,28.326187,-81.58897
78633,Humira Pen,1540,316402.73,205.46,Adalimumab,0,0,N/A,100.0,N/A,N/A
76107,Humira Pen,336,71351.52,212.36,Adalimumab,0,0,N/A,100.0,32.738481,-97.38424
92880,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,33.903802999999996,-117.60221
71201,Humira Pen,336,65184.96,194.0,Adalimumab,0,0,N/A,100.0,32.519393,-92.10755
71106,Humira Pen,1127,230372.59,204.41,Adalimumab,0,0,N/A,100.0,32.426104,-93.74542
03104,Humira Pen,1484,301215.94,202.98,Adalimumab,0,0,N/A,100.0,43.006033,-71.44716
64111,Humira Pen,2548,523663.39,205.52,Adalimumab,0,0,N/A,100.0,39.056505,-94.59439
56001,Humira Pen,1008,205937.0,204.3,Adalimumab,0,0,N/A,100.0,44.15644,-93.99388
94022,Humira Pen,4330,889465.56,205.42,Adalimumab,0,0,N/A,100.0,37.37714,-122.12412
84110,Humira Pen,1022,272406.34,266.54,Adalimumab,0,0,N/A,100.0,40.668068,-111.908297
55805,Humira Pen,5886,1384154.95,235.16,Adalimumab,0,0,N/A,100.0,46.798339,-92.09568
14221,Humira Pen,8456,1904868.32,225.27,Adalimumab,0,0,N/A,100.0,42.977456,-78.73356
44143,Humira Pen,308,64555.26,209.59,Adalimumab,0,0,N/A,100.0,41.550318,-81.48175
08830,Humira Pen,1884,376787.8,199.99,Adalimumab,0,0,N/A,100.0,40.571504,-74.3183
98101,Humira Pen,4188,990400.29,236.49,Adalimumab,0,0,N/A,100.0,47.61067,-122.33438
71953,Humira Pen,230,70423.92,306.19,Adalimumab,0,0,N/A,100.0,34.588479,-94.21567
19063,Humira Pen,3612,902429.97,249.84,Adalimumab,0,0,N/A,100.0,39.916078,-75.40251
32405,Humira Pen,378,79882.64,211.33,Adalimumab,0,0,N/A,100.0,30.195424,-85.66458
30309,Humira Pen,1764,363274.55,205.94,Adalimumab,0,0,N/A,100.0,33.794055,-84.38525
10461,Humira Pen,3328,694575.08,208.71,Adalimumab,0,0,N/A,100.0,40.842917,-73.83819
55425,Humira Pen,7399,1752125.19,236.81,Adalimumab,0,0,N/A,100.0,44.846765,-93.2449
99352,Humira Pen,2100,435667.32,207.46,Adalimumab,0,0,N/A,100.0,46.279657,-119.28137
76712,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,31.514067,-97.23546
77070,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,29.978801,-95.57655
03766,Humira Pen,616,128181.23,208.09,Adalimumab,0,0,N/A,100.0,43.642945,-72.24403
94133,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,37.801878,-122.41018
27710,Humira Pen,2576,494197.18,191.85,Adalimumab,0,0,N/A,100.0,36.051155,-78.857651
62269,Humira Pen,427,82220.1,192.55,Adalimumab,0,0,N/A,100.0,38.589849,-89.91207
65804,Humira Pen,3188,649479.7,203.73,Adalimumab,0,0,N/A,100.0,37.161299,-93.2519
89074,Humira Pen,1980,431228.32,217.79,Adalimumab,0,0,N/A,100.0,36.038181,-115.086999
03756,Humira Pen,9981,2300588.56,230.5,Adalimumab,0,0,N/A,100.0,43.967542,-71.840883
43202,Humira Pen,6611,1677477.37,253.74,Adalimumab,0,0,N/A,100.0,40.018814,-83.00894
10028,Humira Pen,954,190705.97,199.9,Adalimumab,0,0,N/A,100.0,40.776777,-73.9541
37615,Humira Pen,476,109916.69,230.92,Adalimumab,0,0,N/A,100.0,36.405338,-82.44593
60016,Humira Pen,2738,613136.88,223.94,Adalimumab,0,0,N/A,100.0,42.047178,-87.89058
37203,Humira Pen,6178,1523117.53,246.54,Adalimumab,0,0,N/A,100.0,36.152607,-86.78927
32935,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,28.13926,-80.65077
34109,Humira Pen,700,203483.85,290.69,Adalimumab,0,0,N/A,100.0,26.240637,-81.76663
32114,Humira Pen,1260,260915.15,207.08,Adalimumab,0,0,N/A,100.0,29.204009,-81.03602
75601,Humira Pen,1120,361564.1,322.83,Adalimumab,0,0,N/A,100.0,32.505248,-94.73172
36535,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,30.396876,-87.69616
37874,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,35.598659,-84.46613
03102,Humira Pen,336,71042.32,211.44,Adalimumab,0,0,N/A,100.0,42.990684,-71.4868
48502,Humira Pen,504,99764.14,197.94,Adalimumab,0,0,N/A,100.0,43.014077,-83.69012
25304,Humira Pen,1542,400005.61,259.41,Adalimumab,0,0,N/A,100.0,38.313411,-81.58564
33458,Humira Pen,644,130654.54,202.88,Adalimumab,0,0,N/A,100.0,26.928035,-80.11803
60674,Humira Pen,5193,1141364.8,219.79,Adalimumab,0,0,N/A,100.0,41.811929,-87.68732
33157,Humira Pen,364,78947.31,216.89,Adalimumab,0,0,N/A,100.0,25.606583,-80.34859
33136,Humira Pen,6090,1484737.72,243.8,Adalimumab,0,0,N/A,100.0,25.786326,-80.2029
30809,Humira Pen,1050,285361.68,271.77,Adalimumab,0,0,N/A,100.0,33.551145,-82.13949
33126,Humira Pen,1818,378207.5,208.03,Adalimumab,0,0,N/A,100.0,25.777977,-80.29718
18017,Humira Pen,2520,582736.4,231.24,Adalimumab,0,0,N/A,100.0,40.645665,-75.36926
27607,Humira Pen,308,60219.72,195.52,Adalimumab,0,0,N/A,100.0,35.807458,-78.70086
65615,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,36.660981,-93.235798
20603,Humira Pen,2278,459773.8,201.83,Adalimumab,0,0,N/A,100.0,38.631542,-76.95723
77213,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,29.83399,-95.434241
94590,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,38.105219,-122.24571
02445,Humira Pen,6730,1725734.53,256.42,Adalimumab,0,0,N/A,100.0,42.324397,-71.13933
95667,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,38.724682,-120.79533
49048,Humira Pen,1191,242751.54,203.82,Adalimumab,0,0,N/A,100.0,42.292335,-85.525359
44102,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,41.473451,-81.7358
32159,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,28.930573,-81.938060000000007
90027,Humira Pen,4764,810002.38,170.03,Adalimumab,0,0,N/A,100.0,34.111208,-118.28842
54702,Humira Pen,5027,1083825.84,215.6,Adalimumab,0,0,N/A,100.0,44.726626,-91.285931
33908,Humira Pen,728,146693.56,201.5,Adalimumab,0,0,N/A,100.0,26.502677,-81.93052
73109,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,35.43366,-97.52496
78229,Humira Pen,14369,3484463.56,242.5,Adalimumab,0,0,N/A,100.0,29.499454,-98.57166
92506,Humira Pen,9010,1800101.5,199.79,Adalimumab,0,0,N/A,100.0,33.943615,-117.37239
78212,Humira Pen,2044,479955.94,234.81,Adalimumab,0,0,N/A,100.0,29.460381,-98.49649
74136,Humira Pen,5685,1301508.87,228.94,Adalimumab,0,0,N/A,100.0,36.059495,-95.93922
02118,Humira Pen,9925,2091877.14,210.77,Adalimumab,0,0,N/A,100.0,42.338724,-71.07276
11557,Humira Pen,2016,410124.05,203.43,Adalimumab,0,0,N/A,100.0,40.639534,-73.69253
98664,Humira Pen,4059,858041.27,211.39,Adalimumab,0,0,N/A,100.0,45.62104,-122.57947
35235,Humira Pen,812,163091.94,200.85,Adalimumab,0,0,N/A,100.0,33.609779,-86.65507
32955,Humira Pen,3501,784766.9,224.16,Adalimumab,0,0,N/A,100.0,28.308581,-80.72558
75235,Humira Pen,2772,664834.5,239.84,Adalimumab,0,0,N/A,100.0,32.828128,-96.84612
99204,Humira Pen,2274,495921.43,218.08,Adalimumab,0,0,N/A,100.0,47.648941,-117.43174
29202,Humira Pen,700,144113.45,205.88,Adalimumab,0,0,N/A,100.0,34.022921,-81.02886
77030,Humira Pen,5472,1335749.14,244.11,Adalimumab,0,0,N/A,100.0,29.704584,-95.40466
46250,Humira Pen,4591,1108480.58,241.45,Adalimumab,0,0,N/A,100.0,39.905689,-86.06733
01566,Humira Pen,756,147104.48,194.58,Adalimumab,0,0,N/A,100.0,42.104581,-72.08584
19713,Humira Pen,5082,1183309.99,232.84,Adalimumab,0,0,N/A,100.0,39.669211,-75.71796
55435,Humira Pen,5562,1309267.18,235.4,Adalimumab,0,0,N/A,100.0,44.875614,-93.33487
11042,Humira Pen,2156,561644.88,260.5,Adalimumab,0,0,N/A,100.0,40.760128,-73.69379
06708,Humira Pen,1652,359365.65,217.53,Adalimumab,0,0,N/A,100.0,41.551601,-73.06262
43623,Humira Pen,980,271475.88,277.02,Adalimumab,0,0,N/A,100.0,41.707649,-83.64363
98225,Humira Pen,4731,1090093.43,230.42,Adalimumab,0,0,N/A,100.0,48.747578,-122.48508
25401,Humira Pen,392,81769.74,208.6,Adalimumab,0,0,N/A,100.0,39.463781,-77.95767
34474,Humira Pen,2856,573875.72,200.94,Adalimumab,0,0,N/A,100.0,29.166186,-82.17027
02356,Humira Pen,644,134075.2,208.19,Adalimumab,0,0,N/A,100.0,42.058507,-71.11309
90051,Humira Pen,3896,843936.68,216.62,Adalimumab,0,0,N/A,100.0,33.786594,-118.298662
64506,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,39.787394,-94.80941
35233,Humira Pen,9830,2102627.16,213.9,Adalimumab,0,0,N/A,100.0,33.509623,-86.7997
66215,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,38.961006,-94.74145
97477,Humira Pen,1484,351007.11,236.53,Adalimumab,0,0,N/A,100.0,44.061057,-123.01769
21202,Humira Pen,3026,1029490.05,340.21,Adalimumab,0,0,N/A,100.0,39.296507,-76.60693
08754,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,40.000759,-74.24928
13421,Humira Pen,0,0,N/A,Adalimumab,0,0,N/A,N/A,43.079635,-75.64678
19422,Humira Pen,448,93532.92,208.78,Adalimumab,0,0,N/A,100.0,40.157526,-75.27816
19010,Humira Pen,336,64416.36,191.72,Adalimumab,0,0,N/A,100.0,40.02371,-75.32764
94401,Humira Pen,336,68353.32,203.43,Adalimumab,0,0,N/A,100.0,37.570385,-122.32044
40475,Humira Pen,3174,706009.45,222.44,Adalimumab,0,0,N/A,100.0,37.745999,-84.28433
12110,Humira Pen,2380,464567.07,195.2,Adalimumab,0,0,N/A,100.0,42.74964,-73.76802
85364,Humira Pen,2506,539246.69,215.18,Adalimumab,0,0,N/A,100.0,32.704499,-114.64644
41502,Humira Pen,1678,304303.01,181.35,Adalimumab,0,0,N/A,100.0,37.481637,-82.550507
08755,Humira Pen,1708,330303.82,193.39,Adalimumab,0,0,N/A,100.0,40.010092,-74.23032
28561,Humira Pen,1484,296157.47,199.57,Adalimumab,0,0,N/A,100.0,35.103736,-77.07585
45263,Humira Pen,15407,3310113.92,214.84,Adalimumab,0,0,N/A,100.0,39.166759,-84.53822
28078,Humira Pen,1092,254105.73,232.7,Adalimumab,0,0,N/A,100.0,35.409544,-80.86362
